Dataset_Name,Organ,Compartment,Abundance_Old,Abundance_Old_transformed,Abundance_Young,Abundance_Young_transformed,Canonical_Gene_Symbol,Gene_Symbol,Match_Confidence,Match_Level,Matrisome_Category,Matrisome_Division,Method,N_Profiles_Old,N_Profiles_Young,Protein_ID,Protein_Name,Species,Study_ID,Tissue,Tissue_Compartment,Zscore_Delta,Zscore_Old,Zscore_Young,Data_Quality
Randles_2021,Kidney,Glomerular,34709.478876305104,15.083083648712114,35271.893903846365,15.106272323599894,LAMA3,LAMA3,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0A0MSA0,Laminin subunit alpha-3 OS=Homo sapiens GN=LAMA3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0337094360956068,0.6176777817726918,0.6513872178682987,Original
Randles_2021,Kidney,Glomerular,3090.2432907002035,11.59397148802488,2184.145508306384,11.09351363629756,C1QB,C1QB,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0A0MSV6,Complement C1q subcomponent subunit B (Fragment) OS=Homo sapiens GN=C1QB PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.0513295445594723,-0.5225417777110724,-0.5738713222705447,Original
Randles_2021,Kidney,Glomerular,698392.4229965323,19.41368044712844,559456.6578273777,19.09366942037653,NID2,NID2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0A0MTL9,Nidogen-2 OS=Homo sapiens GN=NID2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1639873117287262,2.032889143971917,1.8689018322431912,Original
Randles_2021,Kidney,Glomerular,1560.9099601269834,10.609095573082822,1211.615275109618,10.243906185713524,SEMA3B,SEMA3B,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0C4DGV8,Semaphorin-3B OS=Homo sapiens GN=SEMA3B PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0111018789745307,-0.8443929335822594,-0.8332910546077287,Original
Randles_2021,Kidney,Glomerular,584.6101844396156,9.193796833753174,765.471859445557,9.58208901494827,SERPINI2,SERPINI2,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0C4DGW9,Serpin I2 OS=Homo sapiens GN=SERPINI2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2715327464097903,-1.3069035181598916,-1.0353707717501013,Original
Randles_2021,Kidney,Glomerular,59706.19968770033,15.865617286374032,88195.22141563153,16.428429227376416,COL11A2,COL11A2,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0G2JHD9,Collagen alpha-2(XI) chain (Fragment) OS=Homo sapiens GN=COL11A2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1816907559277718,0.8734047743496103,1.055095530277382,Original
Randles_2021,Kidney,Glomerular,5619.404886534764,12.456458348694662,8567.454520247064,13.064819295645933,PRSS2,PRSS2,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,A0A0J9YW57,Trypsin-2 OS=Homo sapiens GN=PRSS2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2687351072759825,-0.2406865827379952,0.0280485245379872,Original
Randles_2021,Kidney,Glomerular,69456.32000480506,16.083839125277102,113743.08690861988,16.795432021863775,COL6A6,COL6A6,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,A6NMZ7,Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2224381429497429,0.9447182769154852,1.1671564198652282,Original
Randles_2021,Kidney,Glomerular,29981.6875839696,14.871842088728496,36098.2521787023,15.13968133053302,FBLN1,FBLN1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,B1AHL2,Fibulin-1 OS=Homo sapiens GN=FBLN1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.112942957623195,0.5486453897553081,0.6615883473785031,Original
Randles_2021,Kidney,Glomerular,34979.5037975344,15.094263446995708,20532.667747282667,14.32570372585647,COL9A2,COL9A2,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,B1AKJ1,Collagen alpha-2(IX) chain (Fragment) OS=Homo sapiens GN=COL9A2 PE=4 SV=6,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.2082834113404,0.6213312684154159,0.4130478570750158,Original
Randles_2021,Kidney,Glomerular,13490.01596613252,13.719711376768911,7058.437117483317,12.785337439803078,MFAP5,MFAP5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,B3KW70,Microfibrillar-associated protein 5 OS=Homo sapiens GN=MFAP5 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.2294250954571892,0.1721364349386979,-0.0572886605184912,Original
Randles_2021,Kidney,Glomerular,103145.44528148726,16.654334577162537,105911.32851449342,16.69251100759607,PAPLN,PAPLN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,B5MDP7,Papilin OS=Homo sapiens GN=PAPLN PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0045779002313111,1.1311525452561677,1.1357304454874786,Original
Randles_2021,Kidney,Glomerular,9045.42446164425,13.14313197401442,6161.328876948953,12.589259964196463,CLEC5A,CLEC5A,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,C9JCE4,C-type lectin domain family 5 member A OS=Homo sapiens GN=CLEC5A PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1008730641920963,-0.0162860296709372,-0.1171590938630336,Original
Randles_2021,Kidney,Glomerular,33563.0086056651,15.034627409098098,21078.312295088737,14.363540179890368,LAMB4,LAMB4,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,C9JMJ0,Laminin subunit beta-4 OS=Homo sapiens GN=LAMB4 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1772417259159705,0.6018425922911218,0.4246008663751512,Original
Randles_2021,Kidney,Glomerular,3547.5384345962434,11.79300921707038,232.91286883882617,7.869827424270723,VCAN,VCAN,100.0,exact_gene,Proteoglycans,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,D6RGZ6,Versican core protein (Fragment) OS=Homo sapiens GN=VCAN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.1006964020466783,-0.4574975196645754,-1.558193921711254,Original
Randles_2021,Kidney,Glomerular,61289.6240984005,15.903378774814634,30909.3445000881,14.915802112872052,NPNT,NPNT,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,D6RH31,Nephronectin (Fragment) OS=Homo sapiens GN=NPNT PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.292516076786703,0.885744987484723,0.59322891069802,Original
Randles_2021,Kidney,Glomerular,7664.76359605251,12.904213792315051,393.555613619957,8.624084855891518,ELN,ELN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,E7EN65,Elastin OS=Homo sapiens GN=ELN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,1.2335254659401385,-0.0943629648177444,-1.3278884307578829,Original
Randles_2021,Kidney,Glomerular,909.4086031599976,9.830370380632774,590.4212333712784,9.20804223020546,SERPING1,SERPING1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,E9PGN7,Plasma protease C1 inhibitor OS=Homo sapiens GN=SERPING1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.0507071276431196,-1.0988753505990327,-1.1495824782421524,Original
Randles_2021,Kidney,Glomerular,1246.4840692317691,10.28480567666785,385.87667127040896,8.595729926420395,F2,F2,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,E9PIT3,Prothrombin OS=Homo sapiens GN=F2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.3861775451336199,-0.9503687995923924,-1.3365463447260122,Original
Randles_2021,Kidney,Glomerular,1181.5152464402167,10.207643069344636,1541.4779426294897,10.591034143705128,SERPINH1,SERPINH1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,E9PPV6,Serpin H1 OS=Homo sapiens GN=SERPINH1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2482862851378864,-0.9755850466142032,-0.7272987614763167,Original
Randles_2021,Kidney,Glomerular,2281.63827339292,11.15648654040108,2751.1779248668195,11.426358026150298,COL4A6,COL4A6,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,F5H851,Collagen alpha-6(IV) chain OS=Homo sapiens GN=COL4A6 PE=1 SV=2,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1932686793552913,-0.6655090631657572,-0.4722403838104659,Original
Randles_2021,Kidney,Glomerular,12471.337223235068,13.606444220371918,12560.829801671376,13.616759007276045,LGALS8,LGALS8,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,F6V2D4,Galectin OS=Homo sapiens GN=LGALS8 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0614567295889355,0.1351214519793881,0.1965781815683237,Original
Randles_2021,Kidney,Glomerular,1535.687860714698,10.58560843242882,2832.0362379886064,11.468133340325185,SERPINA3,SERPINA3,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,G3V3A0,Alpha-1-antichymotrypsin OS=Homo sapiens GN=SERPINA3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.3925837008665943,-0.8520683810705293,-0.459484680203935,Original
Randles_2021,Kidney,Glomerular,11257.764024643686,13.458760838105334,3601.978039037174,11.814974142902305,FBLN5,FBLN5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,G3V4U0,Fibulin-5 OS=Homo sapiens GN=FBLN5 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.4404395336250429,0.0868594663177094,-0.3535800673073334,Original
Randles_2021,Kidney,Glomerular,2346.934767743813,11.1971766115258,2419.115739539247,11.240860329214229,ELN,ELN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,G5E950,Elastin OS=Homo sapiens GN=ELN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1233314277757451,-0.6522118079224483,-0.5288803801467031,Original
Randles_2021,Kidney,Glomerular,4043.6111492180366,11.981785292617468,5994.17434730984,12.549585994321912,MMP13,MMP13,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,G5E971,Collagenase 3 OS=Homo sapiens GN=MMP13 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.266533532878444,-0.3958067044117416,-0.1292731715332976,Original
Randles_2021,Kidney,Glomerular,206.04889261736992,7.693827676376739,84.90522618549767,6.42467399764281,COL12A1,COL12A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0Y4P7,Collagen alpha-1(XII) chain (Fragment) OS=Homo sapiens GN=COL12A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.202374223979397,-1.7970838543306045,-1.9994580783100016,Original
Randles_2021,Kidney,Glomerular,23248.683481081167,14.504923455194511,61318.4682382686,15.904057565565395,AGRN,AGRN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0Y5U1,Agrin (Fragment) OS=Homo sapiens GN=AGRN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.4662447959900944,0.4287387248425635,0.8949835208326579,Original
Randles_2021,Kidney,Glomerular,100952.10110610355,16.62332570290392,113179.55577909996,16.78826660141776,COL4A5,COL4A5,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0Y998,Collagen alpha-5(IV) chain (Fragment) OS=Homo sapiens GN=COL4A5 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0439494820937611,1.121019043288067,1.164968525381828,Original
Randles_2021,Kidney,Glomerular,91527.37330819316,16.48193142005763,104479.93771605556,16.672880224674913,TGFBI,TGFBI,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YAB8,Transforming growth factor-beta-induced protein ig-h3 (Fragment) OS=Homo sapiens GN=TGFBI PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0549240733889284,1.0748122951310335,1.129736368519962,Original
Randles_2021,Kidney,Glomerular,15089.63786233904,13.88136616761314,16473.9543519452,14.00798684743446,MATN2,MATN2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YBF2,Matrilin-2 (Fragment) OS=Homo sapiens GN=MATN2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0910717758709823,0.224964187649445,0.3160359635204273,Original
Randles_2021,Kidney,Glomerular,7110.042126574896,12.795845287638848,14208.846995877431,13.794603400036037,CTSC,CTSC,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YCY8,Dipeptidyl peptidase 1 (Fragment) OS=Homo sapiens GN=CTSC PE=1 SV=6,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.380658412358244,-0.129777099695965,0.2508813126622791,Original
Randles_2021,Kidney,Glomerular,3682.4393377269066,11.846837767851058,3379.835361788604,11.723164046970156,ANXA2,ANXA2,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YKN4,Annexin A2 OS=Homo sapiens GN=ANXA2 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0582932671010718,-0.4399066932215801,-0.3816134261205083,Original
Randles_2021,Kidney,Glomerular,4669.569638209537,12.189382801214231,6789.4956154489,12.729301160436387,PAPLN,PAPLN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YMM2,Papilin (Fragment) OS=Homo sapiens GN=PAPLN PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2535663479062117,-0.3279651651029254,-0.0743988171967137,Original
Randles_2021,Kidney,Glomerular,679.4187412356124,9.41027906845285,783.0222231484104,9.61475073795655,FBN1,FBN1,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H0YND0,Fibrillin-1 (Fragment) OS=Homo sapiens GN=FBN1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2107606886965916,-1.2361585071320125,-1.0253978184354209,Original
Randles_2021,Kidney,Glomerular,609.9641462367366,9.254943909320906,9183.626690755924,13.165005368835931,COL4A3,COL4A3,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7BXM4,Collagen alpha-3(IV) chain (Fragment) OS=Homo sapiens GN=COL4A3 PE=4 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-1.3455604546771427,-1.2869210445801866,0.058639410096956,Original
Randles_2021,Kidney,Glomerular,14095.584102201943,13.783057989275926,5615.801614498944,12.455533132472157,COL18A1,COL18A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7BXV5,Collagen alpha-1(XVIII) chain (Fragment) OS=Homo sapiens GN=COL18A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.3508290411937519,0.1928377031356225,-0.1579913380581294,Original
Randles_2021,Kidney,Glomerular,1858.3681243131864,10.860596713092662,1483.1203446214683,10.535392366883007,ITIH4,ITIH4,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,H7C0L5,Inter-alpha-trypsin inhibitor heavy chain H4 (Fragment) OS=Homo sapiens GN=ITIH4 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0179155075897607,-0.7622039680618158,-0.744288460472055,Original
Randles_2021,Kidney,Glomerular,1317912.9623901232,20.329824759029258,1394933.4467711933,20.41176589529243,COL3A1,COL3A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7C435,Collagen alpha-1(III) chain (Fragment) OS=Homo sapiens GN=COL3A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.0609089206803314,2.332279251148453,2.271370330468121,Original
Randles_2021,Kidney,Glomerular,117660.9799152,16.8442886924436,182621.71458954268,17.478506693141348,COL18A1,COL18A1,100.0,exact_gene,Collagens,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,H7C457,Collagen alpha-1(XVIII) chain (Fragment) OS=Homo sapiens GN=COL18A1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.1824985806938603,1.1932283363666611,1.3757269170605215,Original
Randles_2021,Kidney,Glomerular,1116.9313076930878,10.126615827856453,1424.77552020827,10.47753114065458,SERPINF1,SERPINF1,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,I3L2R7,Pigment epithelium-derived factor (Fragment) OS=Homo sapiens GN=SERPINF1 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2401083836873927,-1.002064231386998,-0.7619558476996051,Original
Randles_2021,Kidney,Glomerular,9907.481487297226,13.274448260478724,2469.106527694923,11.270357546578568,MASP2,MASP2,100.0,exact_gene,ECM Regulators,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,O00187,Mannan-binding lectin serine protease 2 OS=Homo sapiens GN=MASP2 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.5465009728600267,0.0266272936645555,-0.5198736791954711,Original
Randles_2021,Kidney,Glomerular,27701.53096666203,14.757730169767818,12627.377513787447,13.624381674005432,MATN2,MATN2,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O00339,Matrilin-2 OS=Homo sapiens GN=MATN2 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.3124486518367901,0.5113543437880254,0.1989056919512352,Original
Randles_2021,Kidney,Glomerular,3644852.6062313537,21.797429439896856,5208797.742652349,22.31251926469909,AGRN,AGRN,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O00468,Agrin OS=Homo sapiens GN=AGRN PE=1 SV=5,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.0398646085936187,2.811883083197682,2.8517476917913007,Original
Randles_2021,Kidney,Glomerular,8495.24468714487,13.052609600221196,12406.239682254234,13.598894565148765,NTN3,NTN3,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O00634,Netrin-3 OS=Homo sapiens GN=NTN3 PE=1 SV=1,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,-0.2369916033417379,-0.0458681630092947,0.1911234403324431,Original
Randles_2021,Kidney,Glomerular,4263264.83587825,22.023527586658812,3925417.32717777,21.904414977821578,LAMA5,LAMA5,100.0,exact_gene,ECM Glycoproteins,Core matrisome,Label-free LC-MS/MS (Progenesis + Mascot),,,O15230,Laminin subunit alpha-5 OS=Homo sapiens GN=LAMA5 PE=1 SV=8,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.1586336690327576,2.885770512844036,2.7271368438112784,Original
Randles_2021,Kidney,Glomerular,2317.469087014684,11.178956775528963,513.5391481903966,9.007137037062133,GPC4,GPC4,100.0,exact_gene,ECM-affiliated Proteins,Matrisome-associated,Label-free LC-MS/MS (Progenesis + Mascot),,,O75487,Glypican-4 OS=Homo sapiens GN=GPC4 PE=1 SV=4,Homo sapiens,Randles_2021,Kidney_Glomerular,Glomerular,0.5527610763254615,-0.6581659339056288,-1.2109270102310905,Original
